too_long,Changed,Same,file_id,newspaper_name,lynch_address,city_lynch,lynch_state,date,news_address,news_location_lon,news_location_lat,newspaper_city,newspaper_state_code,year,page,url,sn,decade,Newspaper_State,Newspaper_Region,Border,words,old_fileid,file_id_backup,lynching.lon,lynching.lat,miles,in_state
NA,NA,NA,,The daily crescent,"NA, CA",NA,CA,3/12/1849,", Louisiana",-91.52086,30.519078,NA,LA,1849,seq-1,https://articleextractor.org/pages/16848/lu_diglett_ver01/sn82015378/1849/03/12/ed-1/seq-1/1,sn82015378,1840s,Louisiana,South,Not_Border,187,16848,16848_0,NA,NA,NA,N
NA,NA,NA,,Southport telegraph,"San Francisco, CA",San Francisco,CA,2/16/1849,"Southport, Wisconsin",-87.82118,42.584742,Southport,WI,1849,seq-2,https://articleextractor.org/pages/16913/whi_dynamite_ver01/sn85040303/1849/02/16/ed-1/seq-2/1,sn85040303,1840s,Wisconsin,Midwest,Not_Border,159,16913,16913_0,-122.4194155,37.7749295,1845,N
NA,NA,NA,,Wilmington journal,"NA, NA",NA,NA,2/23/1849,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1849,seq-4,https://articleextractor.org/pages/16851/ncu_lumber_ver01/sn84026536/1849/02/23/ed-1/seq-4/1,sn84026536,1840s,North Carolina,South,Not_Border,145,16851,16851_0,NA,NA,NA,N
NA,NA,NA,,Indiana State sentinel,"Bentonsville, AR",Bentonsville,AR,9/27/1849,"Indianapolis), Indiana",-86.15807,39.768403,Indianapolis),IN,1849,seq-2,https://articleextractor.org/pages/16945/in_hoosier_ver01/sn82015677/1849/09/27/ed-1/seq-2/1,sn82015677,1840s,Indiana,Midwest,Not_Border,83,16945,16945_0,-94.21021410000002,36.3723561,497,N
NA,NA,NA,,NA,"NA, NA",NA,NA,3/6/1849,"NA, Iowa",-93.0977,41.878003,NA,IA,1849,seq-3,https://articleextractor.org/pages/16847/iahi_abra_ver01/sn86083352/1849/03/06/ed-1/seq-3/1,sn86083352,1840s,Iowa,Midwest,Not_Border,55,16847,16847_0,NA,NA,NA,N
NA,NA,NA,,The New York herald,"San Francisco, CA",San Francisco,CA,2/14/1849,"New York , New York",-74.00597,40.712775,New York,NY,1849,seq-2,https://articleextractor.org/pages/16911/dlc_kudzu_ver01/sn83030313/1849/02/14/ed-1/seq-2/1,sn83030313,1840s,New York,Northeast,Not_Border,55,16911,16911_0,-122.4194155,37.7749295,2569,N
NA,NA,NA,,The daily crescent,"San Francisco, CA",San Francisco,CA,6/12/1849,", Louisiana",-91.52086,30.519078,NA,LA,1849,seq-2,https://articleextractor.org/pages/16937/lu_diglett_ver01/sn82015378/1849/06/12/ed-1/seq-2/1,sn82015378,1840s,Louisiana,South,Not_Border,39,16937,16937_0,-122.4194155,37.7749295,1829,N
NA,NA,NA,,The daily crescent,"New Orleans, LA",New Orleans,LA,4/12/1849,", Louisiana",-91.52086,30.519078,NA,LA,1849,seq-3,https://articleextractor.org/pages/16923/lu_diglett_ver01/sn82015378/1849/04/12/ed-1/seq-3/1,sn82015378,1840s,Louisiana,South,Not_Border,25,16923,16923_0,-90.0715323,29.95106579999999,95,Y
NA,NA,NA,,Burlington hawk-eye,"NA, NA",NA,NA,3/1/1849,"Burlington, Iowa",-91.11289,40.807653,Burlington,IA,1849,seq-2,https://articleextractor.org/pages/16850/iahi_abra_ver01/sn82014327/1849/03/01/ed-1/seq-2/1,sn82014327,1840s,Iowa,Midwest,Not_Border,15,16850,16850_0,NA,NA,NA,N
NA,NA,NA,,Sunday dispatch,"Culpepper, VA",Culpepper,VA,7/28/1850,"New York , New York",-74.00597,40.712775,New York,NY,1850,seq-1,https://articleextractor.org/pages/16955/dlc_angelou_ver01/sn83030362/1850/07/28/ed-1/seq-1/1,sn83030362,1850s,New York,Northeast,Not_Border,1610,16955,16955_0,-77.9961177,38.4733465,263,N
NA,NA,NA,,Sunday dispatch,"unclear, CA",unclear,CA,7/14/1850,"New York , New York",-74.00597,40.712775,New York,NY,1850,seq-1,https://articleextractor.org/pages/16953/dlc_angelou_ver01/sn83030362/1850/07/14/ed-1/seq-1/1,sn83030362,1850s,New York,Northeast,Not_Border,556,16953,16953_0,-119.4179324,36.778261,2438,N
NA,NA,Match,,Fremont weekly freeman,"Georgetown, CA",Georgetown,CA,12/7/1850,"Fremont, Ohio",-83.12186,41.35033,Fremont,OH,1850,seq-2,https://articleextractor.org/pages/16963/ohi_ingstad_ver01/sn85026051/1850/12/07/ed-1/seq-2/1,sn85026051,1850s,Ohio,Midwest,Not_Border,173,16963,16963_0,-120.8385462,38.9068445,1986,N
NA,x,NA,,Fremont weekly freeman,"Eutaw, AL",Eutaw,AL,12/7/1850,"Fremont, Ohio",-83.12186,41.35033,Fremont,OH,1850,seq-2,https://articleextractor.org/pages/16963/ohi_ingstad_ver01/sn85026051/1850/12/07/ed-1/seq-2/1,sn85026051,1850s,Ohio,Midwest,Not_Border,173,16963,16963_0,-87.8875145,32.8406848,644,N
NA,NA,NA,,The mountain sentinel,"Culpeper, VA",Culpeper,VA,8/1/1850,"Ebensburg, Pennsylvania",-78.72474,40.485072,Ebensburg,PA,1850,seq-3,https://articleextractor.org/pages/13735/pst_kern_ver01/sn86071377/1850/08/01/ed-1/seq-3/1,sn86071377,1850s,Pennsylvania,Northeast,Not_Border,169,13735,13735_0,-77.9961177,38.4733465,144,N
NA,NA,NA,,Eastern times,"Culpepper, VA",Culpepper,VA,8/1/1850,"Bath, Maine",-69.8206,43.910635,Bath,ME,1850,seq-3,https://articleextractor.org/pages/14216/me_calais_ver02/sn82014356/1850/08/01/ed-1/seq-3/1,sn82014356,1850s,Maine,Northeast,Not_Border,161,14216,14216_0,-77.9961177,38.4733465,567,N
NA,NA,NA,,Republican vindicator,"Poway, CA",Poway,CA,9/2/1850,"Staunton, Virginia",-79.0717,38.149576,Staunton,VA,1850,seq-2,https://articleextractor.org/pages/17040/vi_klepper_ver02/sn84024652/1850/09/02/ed-1/seq-2/1,sn84024652,1850s,Virginia,South,Not_Border,147,17040,17040_0,-117.0358646,32.9628232,2151,N
NA,NA,NA,,The Minnesota pioneer,"Culpepper County, VA",Culpepper County,VA,8/1/1850,"St. Paul, Minnesota",-93.08996,44.953703,St. Paul,MN,1850,seq-3,https://articleextractor.org/pages/16957/mnhi_foxtrot_ver01/sn83025241/1850/08/01/ed-1/seq-3/1,sn83025241,1850s,Minnesota,Midwest,Not_Border,101,16957,16957_0,-77.973865,38.491821,897,N
NA,NA,NA,,Kenosha telegraph,"LaGrange, TX",LaGrange,TX,6/7/1850,"Kenosha, Wisconsin",-87.82118,42.584742,Kenosha,WI,1850,seq-1,https://articleextractor.org/pages/16952/whi_dynamite_ver01/sn85040305/1850/06/07/ed-1/seq-1/1,sn85040305,1850s,Wisconsin,Midwest,Not_Border,86,16952,16952_0,-96.87664699999999,29.9055033,1011,N
NA,NA,NA,,The Portsmouth inquirer,"Clinton, IA",Clinton,IA,11/11/1850,"Portsmouth, Ohio",-82.99767,38.731743,Portsmouth,OH,1850,seq-3,https://articleextractor.org/pages/14217/ohi_drake_ver01/sn85026203/1850/11/11/ed-1/seq-3/1,sn85026203,1850s,Ohio,Midwest,Not_Border,85,14217,14217_0,-90.1887379,41.8444735,436,N
NA,NA,NA,,Democratic banner.,"Phillips County, AR",Phillips County,AR,1/14/1850,"Bowling Green, Missouri",-91.19514,39.341989,Bowling Green,MO,1850,seq-2,https://articleextractor.org/pages/14218/mohi_jerome_ver01/sn89066057/1850/01/14/ed-1/seq-2/1,sn89066057,1850s,Missouri,Midwest,Border,74,14218,14218_0,-90.867513399999993,34.4611206,338,N
NA,NA,NA,,The daily crescent,"Peoria, IL",Peoria,IL,2/6/1851,", Louisiana",-91.52086,30.519078,NA,LA,1851,seq-1,https://articleextractor.org/pages/16964/lu_diglett_ver01/sn82015378/1851/02/06/ed-1/seq-1/1,sn82015378,1850s,Louisiana,South,Not_Border,990,16964,16964_0,-89.5889864,40.6936488,712,N
NA,NA,NA,,The Texas Republican,"Peoria, IL",Peoria,IL,2/8/1851,"Marshall, Texas",-94.36742,32.544871,Marshall,TX,1851,seq-2,https://articleextractor.org/pages/16965/txdn_eastland_ver01/sn83025730/1851/02/08/ed-1/seq-2/1,sn83025730,1850s,Texas,South,Not_Border,985,16965,16965_0,-89.5889864,40.6936488,623,N
NA,x,Match,,Richmond daily times,"San Francisco, CA",San Francisco,CA,4/12/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-1,https://articleextractor.org/pages/16975/vi_icelandic_ver01/sn84024692/1851/04/12/ed-1/seq-1/1,sn84024692,1850s,Virginia,South,Not_Border,873,16975,16975_0,-122.4194155,37.7749295,2439,N
NA,NA,NA,,Richmond daily times,"Sacramento, CA",Sacramento,CA,4/12/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-1,https://articleextractor.org/pages/16975/vi_icelandic_ver01/sn84024692/1851/04/12/ed-1/seq-1/1,sn84024692,1850s,Virginia,South,Not_Border,873,16975,16975_0,-121.4943996,38.5815719,2377,N
NA,NA,NA,,Gallipolis journal,"NA, NA",NA,NA,5/15/1851,"Gallipolis, Ohio",-82.20237,38.809803,Gallipolis,OH,1851,seq-2,https://articleextractor.org/pages/17462/ohi_edgar_ver01/sn85038121/1851/05/15/ed-1/seq-2/1,sn85038121,1850s,Ohio,Midwest,Not_Border,851,17462,17462_0,NA,NA,NA,N
NA,NA,NA,,The spirit of democracy,"Sacramento, CA",Sacramento,CA,3/12/1851,"Woodsfield, Ohio",-81.11538,39.762573,Woodsfield,OH,1851,seq-1,https://articleextractor.org/pages/16971/ohi_byrd_ver01/sn85038115/1851/03/12/ed-1/seq-1/1,sn85038115,1850s,Ohio,Midwest,Not_Border,702,16971,16971_0,-121.4943996,38.5815719,2148,N
NA,NA,NA,,The daily crescent,"NA, NA",NA,NA,6/13/1851,", Louisiana",-91.52086,30.519078,NA,LA,1851,seq-2,https://articleextractor.org/pages/17370/lu_diglett_ver01/sn82015378/1851/06/13/ed-1/seq-2/1,sn82015378,1850s,Louisiana,South,Not_Border,617,17370,17370_0,NA,NA,NA,N
NA,NA,NA,,Richmond daily times,"Cincinatti, OH",Cincinatti,OH,7/21/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-1,https://articleextractor.org/pages/17061/vi_icelandic_ver01/sn84024692/1851/07/21/ed-1/seq-1/1,sn84024692,1850s,Virginia,South,Not_Border,524,17061,17061_0,-84.5120196,39.1031182,399,N
NA,NA,NA,,Richmond daily times,"NA, NA",NA,NA,9/25/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-2,https://articleextractor.org/pages/17337/vi_icelandic_ver01/sn84024692/1851/09/25/ed-1/seq-2/1,sn84024692,1850s,Virginia,South,Not_Border,500,17337,17337_0,NA,NA,NA,N
NA,NA,NA,,Richmond daily times,"El Paso, TX",El Paso,TX,6/12/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-2,https://articleextractor.org/pages/17372/vi_icelandic_ver01/sn84024692/1851/06/12/ed-1/seq-2/1,sn84024692,1850s,Virginia,South,Not_Border,437,17372,17372_0,-106.4850217,31.7618778,1693,N
NA,NA,NA,,The Minnesota pioneer,"NA, NA",NA,NA,7/10/1851,"St. Paul, Minnesota",-93.08996,44.953703,St. Paul,MN,1851,seq-1,https://articleextractor.org/pages/17342/mnhi_foxtrot_ver01/sn83025241/1851/07/10/ed-1/seq-1/1,sn83025241,1850s,Minnesota,Midwest,Not_Border,412,17342,17342_0,NA,NA,NA,N
NA,x,Match,,The New York herald,"Sacramento, CA",Sacramento,CA,4/10/1851,"New York , New York",-74.00597,40.712775,New York,NY,1851,seq-4,https://articleextractor.org/pages/16973/dlc_laceflower_ver01/sn83030313/1851/04/10/ed-1/seq-4/1,sn83030313,1850s,New York,Northeast,Not_Border,400,16973,16973_0,-121.4943996,38.5815719,2503,N
NA,NA,NA,,The New York herald,"Stockton, CA",Stockton,CA,4/10/1851,"New York , New York",-74.00597,40.712775,New York,NY,1851,seq-4,https://articleextractor.org/pages/16973/dlc_laceflower_ver01/sn83030313/1851/04/10/ed-1/seq-4/1,sn83030313,1850s,New York,Northeast,Not_Border,400,16973,16973_0,-121.2907796,37.9577016,2506,N
NA,NA,NA,,The Portsmouth inquirer,"El Paso, TX",El Paso,TX,6/23/1851,"Portsmouth, Ohio",-82.99767,38.731743,Portsmouth,OH,1851,seq-3,https://articleextractor.org/pages/17365/ohi_drake_ver01/sn85026203/1851/06/23/ed-1/seq-3/1,sn85026203,1850s,Ohio,Midwest,Not_Border,319,17365,17365_0,-106.4850217,31.7618778,1407,N
NA,NA,NA,,NA,"Sacramento, CA",Sacramento,CA,4/23/1851,"NA, Indiana",-85.82413,38.285625,NA,IN,1851,seq-2,https://articleextractor.org/pages/16978/in_fairmount_ver02/sn87056240/1851/04/23/ed-1/seq-2/1,sn87056240,1850s,Indiana,Midwest,Not_Border,311,16978,16978_0,-121.4943996,38.5815719,1921,N
NA,NA,NA,,The Athens post,"Batesville, AR",Batesville,AR,7/18/1851,"Athens, Tennessee",-84.59299,35.442851,Athens,TN,1851,seq-2,https://articleextractor.org/pages/17060/tu_nancy_ver01/sn84024443/1851/07/18/ed-1/seq-2/1,sn84024443,1850s,Tennessee,South,Not_Border,310,17060,17060_0,-91.6409431,35.7696862,397,N
NA,x,Match,,North Carolina standard,"Columbus, GA",Columbus,GA,8/20/1851,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1851,seq-3,https://articleextractor.org/pages/17073/ncu_broad_ver01/sn84024517/1851/08/20/ed-1/seq-3/1,sn84024517,1850s,North Carolina,South,Not_Border,302,17073,17073_0,-84.9877094,32.4609764,430,N
NA,NA,NA,,North Carolina standard,"San Fracisco, CA",San Fracisco,CA,8/20/1851,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1851,seq-3,https://articleextractor.org/pages/17073/ncu_broad_ver01/sn84024517/1851/08/20/ed-1/seq-3/1,sn84024517,1850s,North Carolina,South,Not_Border,302,17073,17073_0,-122.4194155,37.7749295,2407,N
NA,NA,NA,,Richmond daily times,"Santa Clara, TX",Santa Clara,TX,7/12/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-2,https://articleextractor.org/pages/17057/vi_icelandic_ver01/sn84024692/1851/07/12/ed-1/seq-2/1,sn84024692,1850s,Virginia,South,Not_Border,287,17057,17057_0,-98.1660074,29.5755755,1312,N
NA,NA,NA,,Grand River times,"NA, NA",NA,NA,12/23/1851,"Grand Haven, Michigan",-86.22839,43.063073,Grand Haven,MI,1851,seq-2,https://articleextractor.org/pages/17329/mimtptc_alpena_ver01/sn85026466/1851/12/23/ed-1/seq-2/1,sn85026466,1850s,Michigan,Midwest,Not_Border,235,17329,17329_0,NA,NA,NA,N
NA,NA,NA,,Gallipolis journal,"NA, NA",NA,NA,10/30/1851,"Gallipolis, Ohio",-82.20237,38.809803,Gallipolis,OH,1851,seq-3,https://articleextractor.org/pages/17332/ohi_edgar_ver01/sn85038121/1851/10/30/ed-1/seq-3/1,sn85038121,1850s,Ohio,Midwest,Not_Border,219,17332,17332_0,NA,NA,NA,N
NA,NA,NA,,The Hillsdale standard,"NA, NA",NA,NA,11/4/1851,"Hillsdale, Michigan",-84.63051,41.920047,Hillsdale,MI,1851,seq-1,https://articleextractor.org/pages/17331/mimtptc_beulah_ver01/sn85033637/1851/11/04/ed-1/seq-1/1,sn85033637,1850s,Michigan,Midwest,Not_Border,189,17331,17331_0,NA,NA,NA,N
NA,NA,Match,,Vermont watchman and State journal,"Placer County, CA",Placer County,CA,6/12/1851,"Montpelier, Vermont",-72.57539,44.260059,Montpelier,VT,1851,seq-1,https://articleextractor.org/pages/17371/vtu_foxville_ver01/sn84023200/1851/06/12/ed-1/seq-1/1,sn84023200,1850s,Vermont,Northeast,Not_Border,178,17371,17371_0,-120.8039474,39.0915751,2481,N
NA,x,NA,,Vermont watchman and State journal,"San Joaquin County, CA",San Joaquin County,CA,6/12/1851,"Montpelier, Vermont",-72.57539,44.260059,Montpelier,VT,1851,seq-1,https://articleextractor.org/pages/17371/vtu_foxville_ver01/sn84023200/1851/06/12/ed-1/seq-1/1,sn84023200,1850s,Vermont,Northeast,Not_Border,178,17371,17371_0,-121.1710389,37.9175935,2533,N
NA,NA,NA,,The spirit of democracy,"San Francisco, CA",San Francisco,CA,4/23/1851,"Woodsfield, Ohio",-81.11538,39.762573,Woodsfield,OH,1851,seq-3,https://articleextractor.org/pages/16979/ohi_byrd_ver01/sn85038115/1851/04/23/ed-1/seq-3/1,sn85038115,1850s,Ohio,Midwest,Not_Border,172,16979,16979_0,-122.4194155,37.7749295,2212,N
NA,NA,NA,,Wilmington journal,"NA, NA",NA,NA,9/26/1851,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1851,seq-1,https://articleextractor.org/pages/17336/ncu_lumber_ver01/sn84026536/1851/09/26/ed-1/seq-1/1,sn84026536,1850s,North Carolina,South,Not_Border,161,17336,17336_0,NA,NA,NA,N
NA,NA,NA,,Richmond daily times,"NA, NA",NA,NA,5/20/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-2,https://articleextractor.org/pages/17463/vi_icelandic_ver01/sn84024692/1851/05/20/ed-1/seq-2/1,sn84024692,1850s,Virginia,South,Not_Border,129,17463,17463_0,NA,NA,NA,N
NA,NA,Match,,Tarboro' press,"Columbus, GA",Columbus,GA,9/6/1851,"Tarborough, North Carolina",-77.5358,35.896824,Tarborough,NC,1851,seq-1,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,sn85042204,1850s,North Carolina,South,Not_Border,127,14022,14022_0,-84.9877094,32.4609764,488,N
NA,x,NA,,Tarboro' press,"Downieville, CA",Downieville,CA,9/6/1851,"Tarborough, North Carolina",-77.5358,35.896824,Tarborough,NC,1851,seq-1,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,sn85042204,1850s,North Carolina,South,Not_Border,127,14022,14022_0,-120.8276966,39.5595198,2359,N
NA,NA,NA,,Wilmington journal,"NA, NA",NA,NA,9/26/1851,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1851,seq-2,https://articleextractor.org/pages/17335/ncu_lumber_ver01/sn84026536/1851/09/26/ed-1/seq-2/1,sn84026536,1850s,North Carolina,South,Not_Border,122,17335,17335_0,NA,NA,NA,N
NA,NA,NA,,Weekly North Carolina standard,"NA, NA",NA,NA,6/25/1851,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1851,seq-1,https://articleextractor.org/pages/17348/ncu_alligator_ver01/sn84045030/1851/06/25/ed-1/seq-1/1,sn84045030,1850s,North Carolina,South,Not_Border,114,17348,17348_0,NA,NA,NA,N
NA,NA,NA,,The Athens post,"NA, NA",NA,NA,11/21/1851,"Athens, Tennessee",-84.59299,35.442851,Athens,TN,1851,seq-2,https://articleextractor.org/pages/17330/tu_nancy_ver01/sn84024443/1851/11/21/ed-1/seq-2/1,sn84024443,1850s,Tennessee,South,Not_Border,104,17330,17330_0,NA,NA,NA,N
NA,NA,NA,,Mississippi palladium,"NA, NA",NA,NA,6/20/1851,"Holly Springs, Mississippi",-89.44869,34.767597,Holly Springs,MS,1851,seq-2,https://articleextractor.org/pages/17366/msar_goldenharvest_ver01/sn83016883/1851/06/20/ed-1/seq-2/1,sn83016883,1850s,Mississippi,South,Not_Border,102,17366,17366_0,NA,NA,NA,N
NA,NA,NA,,Tarboro' press,"Grayson, VA",Grayson,VA,10/11/1851,"Tarborough, North Carolina",-77.5358,35.896824,Tarborough,NC,1851,seq-1,https://articleextractor.org/pages/17334/ncu_dan_ver01/sn85042204/1851/10/11/ed-1/seq-1/1,sn85042204,1850s,North Carolina,South,Not_Border,93,17334,17334_0,-81.20781640000001,36.6721195,212,N
NA,NA,NA,,The Athens post,"San Francisco, CA",San Francisco,CA,8/29/1851,"Athens, Tennessee",-84.59299,35.442851,Athens,TN,1851,seq-1,https://articleextractor.org/pages/17077/tu_nancy_ver01/sn84024443/1851/08/29/ed-1/seq-1/1,sn84024443,1850s,Tennessee,South,Not_Border,92,17077,17077_0,-122.4194155,37.7749295,2092,N
NA,NA,NA,,Lewisburg chronicle,"Milton, FL",Milton,FL,6/25/1851,"Lewisburg, Pennsylvania",-76.88441,40.964529,Lewisburg,PA,1851,seq-4,https://articleextractor.org/pages/14220/pst_fenske_ver02/sn85055197/1851/06/25/ed-1/seq-4/1,sn85055197,1850s,Pennsylvania,Northeast,Not_Border,89,14220,14220_0,-87.03968809999999,30.6324149,913,N
NA,x,Match,,NA,"San Francisco, CA",San Francisco,CA,4/18/1851,"NA, Iowa",-93.0977,41.878003,NA,IA,1851,seq-2,https://articleextractor.org/pages/16976/iahi_bellsprout_ver01/sn86081965/1851/04/18/ed-1/seq-2/1,sn86081965,1850s,Iowa,Midwest,Not_Border,89,16976,16976_0,-122.4194155,37.7749295,1575,N
NA,NA,NA,,NA,"Sacramento, CA",Sacramento,CA,4/18/1851,"NA, Iowa",-93.0977,41.878003,NA,IA,1851,seq-2,https://articleextractor.org/pages/16976/iahi_bellsprout_ver01/sn86081965/1851/04/18/ed-1/seq-2/1,sn86081965,1850s,Iowa,Midwest,Not_Border,89,16976,16976_0,-121.4943996,38.5815719,1510,N
NA,NA,NA,,The Middlebury register,"Milton, FL",Milton,FL,7/16/1851,"Middlebury, Vermont",-73.16734,44.015337,Middlebury,VT,1851,seq-2,https://articleextractor.org/pages/17058/vtu_irasburg_ver01/sn83025667/1851/07/16/ed-1/seq-2/1,sn83025667,1850s,Vermont,Northeast,Not_Border,89,17058,17058_0,-87.03968809999999,30.6324149,1196,N
NA,NA,NA,,Richmond daily times,"Livingston County, IL",Livingston County,IL,8/9/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-2,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692/1851/08/09/ed-1/seq-2/1,sn84024692,1850s,Virginia,South,Not_Border,87,17063,17063_0,-88.55653099999999,40.8688604,638,N
NA,NA,NA,,Fremont weekly freeman,"Milton, FL",Milton,FL,6/28/1851,"Fremont, Ohio",-83.12186,41.35033,Fremont,OH,1851,seq-3,https://articleextractor.org/pages/17347/ohi_ingstad_ver01/sn85026051/1851/06/28/ed-1/seq-3/1,sn85026051,1850s,Ohio,Midwest,Not_Border,83,17347,17347_0,-87.03968809999999,30.6324149,773,N
NA,NA,NA,,Eastern times,"Milton, FL",Milton,FL,7/10/1851,"Bath, Maine",-69.8206,43.910635,Bath,ME,1851,seq-2,https://articleextractor.org/pages/17343/me_calais_ver02/sn82014356/1851/07/10/ed-1/seq-2/1,sn82014356,1850s,Maine,Northeast,Not_Border,73,17343,17343_0,-87.03968809999999,30.6324149,1315,N
NA,NA,NA,,Richmond daily times,"San Joaquin, CA",San Joaquin,CA,6/6/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-2,https://articleextractor.org/pages/17054/vi_icelandic_ver01/sn84024692/1851/06/06/ed-1/seq-2/1,sn84024692,1850s,Virginia,South,Not_Border,68,17054,17054_0,-120.1890447,36.6066162,2340,N
NA,NA,NA,,Richmond daily times,"NA, NA",NA,NA,6/18/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-3,https://articleextractor.org/pages/17369/vi_icelandic_ver01/sn84024692/1851/06/18/ed-1/seq-3/1,sn84024692,1850s,Virginia,South,Not_Border,65,17369,17369_0,NA,NA,NA,N
NA,NA,NA,,The daily crescent,"NA, NA",NA,NA,12/5/1851,", Louisiana",-91.52086,30.519078,NA,LA,1851,seq-2,https://articleextractor.org/pages/17544/lu_diglett_ver01/sn82015378/1851/12/05/ed-1/seq-2/1,sn82015378,1850s,Louisiana,South,Not_Border,65,17544,17544_0,NA,NA,NA,N
NA,NA,NA,,Richmond daily times,"Batesville, AR",Batesville,AR,7/8/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-3,https://articleextractor.org/pages/17344/vi_icelandic_ver01/sn84024692/1851/07/08/ed-1/seq-3/1,sn84024692,1850s,Virginia,South,Not_Border,62,17344,17344_0,-91.6409431,35.7696862,797,N
NA,NA,NA,,Richmond daily times,"NA, NA",NA,NA,6/19/1851,"Richmond , Virginia",-77.43605,37.540725,Richmond,VA,1851,seq-3,https://articleextractor.org/pages/17367/vi_icelandic_ver01/sn84024692/1851/06/19/ed-1/seq-3/1,sn84024692,1850s,Virginia,South,Not_Border,62,17367,17367_0,NA,NA,NA,N
NA,NA,NA,,Fayetteville observer,"Milton, FL",Milton,FL,6/24/1851,"Fayetteville, Tennessee",-86.57055,35.152027,Fayetteville,TN,1851,seq-2,https://articleextractor.org/pages/17349/tu_homer_ver01/sn85033395/1851/06/24/ed-1/seq-2/1,sn85033395,1850s,Tennessee,South,Not_Border,58,17349,17349_0,-87.03968809999999,30.6324149,314,N
NA,NA,Match,,The Portsmouth inquirer,"Melones, CA",Melones,CA,8/18/1851,"Portsmouth, Ohio",-82.99767,38.731743,Portsmouth,OH,1851,seq-2,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203/1851/08/18/ed-1/seq-2/1,sn85026203,1850s,Ohio,Midwest,Not_Border,49,17068,17068_0,-120.497063,38.0099329,2020,N
